                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2495,                   5.84,                 1.2376,                0.65184,                0.00632,                0.00333,                0.00223,                 1.3308,                   6.07,                 1.3714,              0.0033297,              0.0033297,              0.0033297
                      2,                 1.2137,                 3.5987,                 1.2087,                0.48883,                0.01074,                0.00478,                0.00311,                 1.5204,                  5.964,                 1.5226,              0.0065971,              0.0065971,              0.0065971
                      3,                 1.1695,                 2.4937,                 1.1865,                0.27307,                0.00852,                0.00494,                0.00289,                 1.5844,                 5.9609,                 1.6287,              0.0097985,              0.0097985,              0.0097985
                      4,                 1.1121,                 2.0902,                 1.1571,                 0.1644,                0.00993,                0.00397,                0.00232,                 1.6479,                 6.0542,                 1.6894,               0.009703,               0.009703,               0.009703
                      5,                 1.0448,                 1.8507,                 1.1224,                0.17468,                0.00934,                0.00538,                0.00334,                 1.6196,                 5.8151,                 1.6626,               0.009604,               0.009604,               0.009604
                      6,                0.96936,                 1.6662,                 1.0875,                0.22407,                0.00841,                  0.005,                0.00313,                 1.5975,                 5.8688,                  1.677,               0.009505,               0.009505,               0.009505
                      7,                0.94354,                 1.6103,                 1.0765,                0.19169,                0.01247,                0.00643,                0.00392,                 1.6023,                  5.777,                 1.6565,               0.009406,               0.009406,               0.009406
                      8,                0.90155,                 1.5067,                 1.0583,                0.26004,                0.01121,                0.00648,                0.00417,                 1.5842,                 5.8221,                 1.6446,               0.009307,               0.009307,               0.009307
                      9,                0.88389,                 1.4838,                 1.0525,                0.24541,                0.01327,                0.00712,                0.00446,                 1.5933,                 5.7752,                 1.6617,               0.009208,               0.009208,               0.009208
                     10,                0.86232,                 1.4461,                 1.0401,                0.28421,                0.01468,                 0.0069,                 0.0043,                 1.5703,                 5.8563,                 1.6333,               0.009109,               0.009109,               0.009109
                     11,                0.83858,                 1.3889,                 1.0314,                0.28854,                0.01464,                0.00843,                0.00543,                 1.5465,                 5.8015,                 1.6507,                0.00901,                0.00901,                0.00901
                     12,                 0.8164,                 1.3398,                 1.0181,                0.28917,                0.01516,                0.00853,                0.00533,                 1.5491,                 5.6992,                 1.6268,               0.008911,               0.008911,               0.008911
                     13,                0.79729,                 1.2999,                 1.0122,                0.28256,                0.01947,                0.00915,                0.00585,                 1.5466,                 5.8025,                 1.6139,               0.008812,               0.008812,               0.008812
                     14,                0.79474,                 1.2961,                 1.0115,                0.33553,                0.01522,                 0.0097,                0.00611,                 1.5461,                 5.8496,                 1.6139,               0.008713,               0.008713,               0.008713
                     15,                0.78275,                 1.2811,                 1.0076,                0.33395,                0.01807,                0.00979,                 0.0063,                 1.5572,                 5.8108,                 1.6331,               0.008614,               0.008614,               0.008614
                     16,                0.77105,                 1.2459,                 1.0014,                0.34267,                0.02238,                0.01104,                0.00736,                 1.5199,                 5.8513,                 1.6225,               0.008515,               0.008515,               0.008515
                     17,                0.75863,                 1.2259,                0.99678,                 0.3165,                0.02152,                0.01019,                0.00645,                 1.5308,                 5.9162,                 1.6251,               0.008416,               0.008416,               0.008416
                     18,                0.74766,                  1.197,                0.99297,                  0.345,                0.02157,                0.01254,                0.00863,                 1.5487,                 5.7871,                 1.6154,               0.008317,               0.008317,               0.008317
                     19,                0.74281,                 1.2003,                0.99308,                0.35234,                0.02363,                0.01381,                0.00914,                 1.5176,                 5.8186,                 1.6011,               0.008218,               0.008218,               0.008218
                     20,                0.73114,                 1.1798,                0.98808,                0.32057,                 0.0301,                0.01302,                0.00825,                 1.5266,                 5.8875,                 1.6179,               0.008119,               0.008119,               0.008119
                     21,                  0.723,                  1.161,                0.98317,                0.34825,                0.02607,                0.01304,                0.00862,                 1.5071,                 5.8232,                 1.5847,                0.00802,                0.00802,                0.00802
                     22,                0.71756,                 1.1613,                0.98257,                0.32951,                0.03077,                0.01566,                0.01061,                   1.51,                 5.8213,                 1.6056,               0.007921,               0.007921,               0.007921
                     23,                0.71041,                 1.1397,                0.97904,                0.39446,                0.02205,                0.01572,                0.01065,                 1.5137,                 5.8517,                 1.5865,               0.007822,               0.007822,               0.007822
                     24,                0.70814,                 1.1288,                  0.979,                0.38634,                0.02801,                0.01472,                0.00989,                 1.5296,                 5.9346,                 1.5914,               0.007723,               0.007723,               0.007723
                     25,                0.69604,                 1.1045,                0.97291,                0.40248,                0.02821,                0.01648,                0.01087,                 1.5039,                 5.8401,                 1.5796,               0.007624,               0.007624,               0.007624
                     26,                0.69279,                 1.1039,                0.97434,                0.42236,                 0.0235,                 0.0158,                0.01013,                 1.4889,                 5.8369,                 1.5722,               0.007525,               0.007525,               0.007525
                     27,                0.69005,                 1.0999,                 0.9719,                0.45545,                0.02384,                0.01713,                0.01125,                 1.5017,                 5.8905,                 1.5713,               0.007426,               0.007426,               0.007426
                     28,                0.68272,                 1.0788,                0.96736,                0.42314,                0.02664,                0.01739,                0.01164,                 1.4895,                 5.8922,                 1.5627,               0.007327,               0.007327,               0.007327
                     29,                0.67722,                 1.0726,                0.96577,                0.38991,                0.02968,                0.01693,                0.01077,                 1.5015,                  5.886,                 1.5792,               0.007228,               0.007228,               0.007228
                     30,                0.66964,                 1.0603,                0.96391,                0.40973,                0.03091,                0.01898,                0.01307,                 1.5101,                 5.9149,                 1.5785,               0.007129,               0.007129,               0.007129
                     31,                0.67003,                 1.0548,                0.96145,                0.39015,                0.03467,                0.01727,                0.01179,                 1.4986,                 5.8818,                 1.5704,                0.00703,                0.00703,                0.00703
                     32,                0.66729,                 1.0553,                0.96401,                0.42521,                0.02998,                0.01842,                0.01212,                  1.484,                 5.8507,                 1.5658,               0.006931,               0.006931,               0.006931
                     33,                0.66086,                 1.0355,                0.95913,                0.44942,                0.02784,                0.02161,                 0.0145,                 1.4819,                 5.8982,                 1.5741,               0.006832,               0.006832,               0.006832
                     34,                0.65986,                 1.0367,                0.95959,                0.42126,                0.03399,                0.01971,                0.01318,                 1.4867,                 5.8839,                  1.548,               0.006733,               0.006733,               0.006733
                     35,                0.65816,                 1.0439,                0.96105,                0.42111,                0.03437,                0.02024,                0.01373,                  1.483,                 5.9195,                 1.5591,               0.006634,               0.006634,               0.006634
                     36,                0.65245,                 1.0222,                0.95543,                0.45919,                 0.0324,                0.02114,                0.01451,                  1.478,                 5.9372,                 1.5557,               0.006535,               0.006535,               0.006535
                     37,                0.64456,                 1.0043,                0.95403,                0.45598,                0.03061,                0.02285,                0.01545,                 1.4738,                 5.9652,                 1.5517,               0.006436,               0.006436,               0.006436
                     38,                0.63882,                0.99907,                0.95036,                0.44665,                0.03791,                0.02379,                0.01595,                 1.4716,                 5.9696,                 1.5578,               0.006337,               0.006337,               0.006337
                     39,                0.63797,                 1.0044,                0.95277,                0.41645,                0.03972,                0.02131,                0.01416,                 1.4729,                 5.9372,                 1.5544,               0.006238,               0.006238,               0.006238
                     40,                0.63265,                 0.9829,                0.94967,                0.43299,                0.03959,                0.02262,                0.01539,                 1.5002,                 5.9115,                 1.5665,               0.006139,               0.006139,               0.006139
                     41,                0.63376,                0.98404,                0.95036,                0.42953,                0.03987,                0.02247,                0.01565,                 1.4831,                 5.9764,                 1.5609,                0.00604,                0.00604,                0.00604
                     42,                0.62826,                 0.9803,                0.94965,                0.45065,                0.03493,                0.02259,                0.01513,                 1.4632,                 5.9279,                 1.5365,               0.005941,               0.005941,               0.005941
                     43,                0.62853,                0.97988,                0.94809,                0.44535,                0.04005,                0.02426,                0.01611,                 1.4696,                 5.9221,                   1.56,               0.005842,               0.005842,               0.005842
                     44,                0.62431,                0.96831,                0.94782,                 0.4452,                0.03813,                 0.0233,                0.01555,                 1.4642,                 5.9184,                 1.5484,               0.005743,               0.005743,               0.005743
                     45,                0.61465,                 0.9554,                0.94421,                0.49515,                0.03058,                0.02338,                 0.0157,                 1.4567,                  5.958,                 1.5344,               0.005644,               0.005644,               0.005644
                     46,                0.61521,                0.95817,                0.94447,                0.44926,                0.03939,                0.02491,                0.01697,                 1.4708,                 5.9501,                 1.5439,               0.005545,               0.005545,               0.005545
                     47,                0.61263,                0.95327,                0.94364,                0.45824,                0.03834,                0.02417,                0.01643,                 1.4642,                 6.0127,                 1.5414,               0.005446,               0.005446,               0.005446
                     48,                0.61174,                0.93854,                0.94247,                0.45849,                0.04283,                 0.0261,                0.01786,                 1.4541,                 6.0208,                 1.5316,               0.005347,               0.005347,               0.005347
                     49,                0.60492,                 0.9376,                0.94005,                0.43487,                0.04424,                0.02798,                 0.0192,                 1.4663,                 5.9526,                 1.5465,               0.005248,               0.005248,               0.005248
                     50,                0.60154,                0.92706,                0.93974,                0.41683,                0.04678,                0.02669,                0.01807,                 1.4629,                 5.9891,                 1.5425,               0.005149,               0.005149,               0.005149
                     51,                0.60025,                 0.9268,                0.93949,                0.46664,                 0.0378,                0.02586,                0.01707,                  1.468,                 5.9336,                 1.5388,                0.00505,                0.00505,                0.00505
                     52,                0.59951,                0.92783,                0.93941,                0.47062,                0.04014,                0.02812,                0.01891,                 1.4589,                 5.9557,                 1.5327,               0.004951,               0.004951,               0.004951
                     53,                0.59627,                0.91628,                0.93752,                0.42255,                0.04418,                0.02799,                 0.0187,                 1.4563,                 5.9602,                 1.5357,               0.004852,               0.004852,               0.004852
                     54,                0.59321,                0.91097,                0.93478,                0.46009,                0.03958,                0.02859,                0.01915,                 1.4558,                 5.9672,                 1.5353,               0.004753,               0.004753,               0.004753
                     55,                 0.5894,                0.90367,                0.93409,                0.43688,                0.04531,                0.02885,                 0.0196,                 1.4545,                 6.0013,                 1.5341,               0.004654,               0.004654,               0.004654
                     56,                0.58322,                0.88608,                0.92967,                0.42192,                0.04969,                0.02891,                0.01925,                 1.4441,                  5.994,                 1.5253,               0.004555,               0.004555,               0.004555
                     57,                 0.5835,                0.89493,                0.93245,                0.49883,                0.03614,                0.02834,                0.01946,                 1.4527,                  5.971,                  1.533,               0.004456,               0.004456,               0.004456
                     58,                0.57949,                0.88812,                0.93105,                0.43974,                0.04608,                 0.0314,                0.02205,                 1.4529,                 5.9642,                 1.5354,               0.004357,               0.004357,               0.004357
                     59,                0.57975,                0.89164,                0.93135,                0.42041,                0.04774,                0.02932,                0.02003,                 1.4623,                 5.9988,                 1.5339,               0.004258,               0.004258,               0.004258
                     60,                0.57661,                0.87338,                0.93008,                0.41467,                0.04901,                 0.0303,                 0.0208,                 1.4633,                 6.0081,                 1.5402,               0.004159,               0.004159,               0.004159
                     61,                0.57101,                0.87127,                0.92941,                0.47784,                0.04292,                0.02929,                0.01979,                 1.4482,                 6.0114,                 1.5309,                0.00406,                0.00406,                0.00406
                     62,                0.57407,                 0.8712,                0.92926,                0.47081,                0.04601,                 0.0301,                0.02076,                 1.4511,                  6.009,                 1.5318,               0.003961,               0.003961,               0.003961
                     63,                0.57336,                0.88266,                0.93197,                0.51743,                 0.0426,                 0.0317,                0.02185,                  1.453,                  6.027,                 1.5306,               0.003862,               0.003862,               0.003862
                     64,                 0.5661,                0.87053,                0.92953,                0.49082,                0.04573,                 0.0326,                0.02224,                 1.4495,                 6.0023,                 1.5184,               0.003763,               0.003763,               0.003763
                     65,                0.56442,                0.85716,                0.92679,                 0.4576,                0.04848,                0.03186,                0.02182,                 1.4441,                 6.0056,                 1.5184,               0.003664,               0.003664,               0.003664
                     66,                0.56308,                0.85551,                0.92671,                0.47775,                 0.0439,                0.03266,                0.02224,                 1.4568,                  6.032,                 1.5289,               0.003565,               0.003565,               0.003565
                     67,                0.55971,                0.85238,                0.92466,                0.48245,                0.04511,                0.03247,                0.02203,                 1.4484,                 6.0583,                 1.5229,               0.003466,               0.003466,               0.003466
                     68,                0.56111,                0.85933,                0.92834,                0.49009,                0.04479,                0.03193,                0.02165,                 1.4508,                   6.04,                 1.5198,               0.003367,               0.003367,               0.003367
                     69,                0.55846,                0.85187,                0.92658,                0.48592,                0.04353,                0.03201,                0.02168,                 1.4432,                 6.0436,                 1.5186,               0.003268,               0.003268,               0.003268
                     70,                0.55379,                0.84397,                0.92449,                0.42995,                0.05154,                0.03348,                0.02324,                 1.4398,                 6.0308,                 1.5238,               0.003169,               0.003169,               0.003169
                     71,                0.55463,                0.84573,                 0.9245,                0.48504,                0.04576,                 0.0322,                0.02252,                 1.4406,                 6.0279,                 1.5152,                0.00307,                0.00307,                0.00307
                     72,                0.55235,                0.84281,                0.92516,                0.46898,                0.04899,                0.03383,                0.02352,                 1.4382,                 6.0363,                 1.5164,               0.002971,               0.002971,               0.002971
                     73,                0.54981,                0.83764,                0.92355,                0.45829,                0.04901,                0.03372,                 0.0232,                 1.4403,                 6.0317,                 1.5174,               0.002872,               0.002872,               0.002872
                     74,                 0.5442,                0.82022,                0.91997,                0.46768,                0.04828,                0.03435,                0.02333,                 1.4426,                 6.0375,                  1.519,               0.002773,               0.002773,               0.002773
                     75,                0.54591,                0.82091,                0.92041,                 0.4756,                 0.0482,                0.03562,                0.02484,                 1.4413,                 6.0512,                 1.5165,               0.002674,               0.002674,               0.002674
                     76,                0.53965,                0.81866,                0.92085,                0.45043,                0.04998,                0.03447,                0.02369,                 1.4394,                 6.0457,                 1.5163,               0.002575,               0.002575,               0.002575
                     77,                0.53694,                0.81149,                0.91807,                0.45354,                0.05029,                0.03507,                0.02418,                 1.4406,                 6.0444,                 1.5156,               0.002476,               0.002476,               0.002476
                     78,                0.54026,                0.81725,                0.91867,                0.45302,                0.04847,                0.03531,                0.02428,                 1.4342,                 6.0495,                 1.5082,               0.002377,               0.002377,               0.002377
                     79,                0.53477,                0.81154,                0.91799,                0.45711,                0.04885,                0.03502,                0.02451,                 1.4324,                 6.0404,                  1.505,               0.002278,               0.002278,               0.002278
                     80,                0.53486,                0.81433,                0.91854,                0.47586,                0.04769,                0.03552,                0.02443,                 1.4335,                 6.0544,                 1.5072,               0.002179,               0.002179,               0.002179
                     81,                 0.5319,                0.80466,                  0.917,                 0.4828,                0.04711,                0.03539,                0.02416,                 1.4375,                 6.0585,                 1.5107,                0.00208,                0.00208,                0.00208
                     82,                0.52336,                 0.7957,                0.91416,                 0.4778,                0.04796,                0.03514,                0.02434,                 1.4351,                  6.063,                 1.5104,               0.001981,               0.001981,               0.001981
                     83,                0.52989,                0.80866,                0.91901,                 0.4561,                0.05091,                0.03527,                0.02411,                 1.4319,                 6.0583,                 1.5064,               0.001882,               0.001882,               0.001882
                     84,                0.52784,                0.80634,                0.91798,                0.47353,                0.04728,                0.03547,                0.02449,                 1.4329,                   6.07,                 1.5071,               0.001783,               0.001783,               0.001783
                     85,                0.52497,                0.79612,                 0.9153,                0.49697,                0.04441,                0.03567,                0.02475,                 1.4337,                 6.0757,                 1.5077,               0.001684,               0.001684,               0.001684
                     86,                0.51592,                0.77847,                0.91179,                0.48131,                0.04975,                0.03583,                0.02502,                 1.4359,                 6.0808,                 1.5079,               0.001585,               0.001585,               0.001585
                     87,                0.51347,                0.77635,                0.91201,                0.48987,                 0.0512,                0.03605,                0.02474,                 1.4361,                 6.0909,                 1.5068,               0.001486,               0.001486,               0.001486
                     88,                0.51329,                0.77814,                0.91156,                0.47883,                0.05334,                0.03585,                 0.0246,                 1.4371,                 6.0881,                 1.5054,               0.001387,               0.001387,               0.001387
                     89,                0.51302,                0.77147,                0.90927,                0.50026,                0.04761,                0.03594,                0.02453,                 1.4387,                 6.0915,                 1.5065,               0.001288,               0.001288,               0.001288
                     90,                0.51263,                0.77934,                0.91279,                 0.4954,                0.04863,                0.03657,                 0.0249,                 1.4379,                 6.0935,                 1.5062,               0.001189,               0.001189,               0.001189
                     91,                 1.5102,                 3.5721,                 1.4693,                0.50714,                0.04703,                0.03686,                0.02545,                 1.4377,                 6.0334,                 1.5075,                0.00109,                0.00109,                0.00109
                     92,                  1.488,                 3.4811,                 1.4489,                0.49204,                0.04815,                  0.037,                0.02552,                 1.4304,                 5.9945,                    1.5,               0.000991,               0.000991,               0.000991
                     93,                 1.4678,                 3.4327,                 1.4349,                0.48649,                0.05166,                0.03739,                0.02584,                 1.4232,                 5.9793,                 1.4954,               0.000892,               0.000892,               0.000892
                     94,                 1.4633,                 3.4035,                 1.4303,                0.49767,                0.04778,                0.03754,                0.02607,                 1.4167,                 5.9732,                 1.4916,               0.000793,               0.000793,               0.000793
                     95,                 1.4529,                 3.3783,                 1.4296,                0.49671,                0.04936,                0.03861,                 0.0269,                 1.4133,                 5.9618,                 1.4894,               0.000694,               0.000694,               0.000694
                     96,                 1.4495,                 3.3518,                 1.4222,                0.49047,                0.05041,                0.03793,                0.02653,                 1.4082,                 5.9564,                 1.4836,               0.000595,               0.000595,               0.000595
                     97,                 1.4419,                 3.3313,                 1.4188,                0.49341,                0.05011,                 0.0378,                0.02653,                 1.4043,                 5.9527,                 1.4794,               0.000496,               0.000496,               0.000496
                     98,                 1.4309,                 3.3067,                 1.4121,                0.50372,                0.04841,                 0.0385,                0.02723,                 1.4022,                 5.9496,                 1.4775,               0.000397,               0.000397,               0.000397
                     99,                 1.4323,                 3.2934,                  1.407,                 0.4785,                0.05187,                0.03899,                0.02759,                 1.4001,                 5.9447,                 1.4747,               0.000298,               0.000298,               0.000298
                    100,                 1.4297,                 3.2886,                 1.4116,                0.47263,                0.05115,                0.03925,                0.02765,                 1.3992,                 5.9432,                 1.4744,               0.000199,               0.000199,               0.000199
